UTC,bct_wdt_2sec_cnt,bct_reset_armed,bct_wdt_stat,bct_wdt_en,bct_table_select,bct_boot_relay,bct_l0_acpt_cnt,bct_l0_rjct_cnt,bct_hw_sec_cnt,bct_time_tag,bct_pld_tlm_ack_cnt,bct_pld_cmd_cnt,bct_pld_tlm_to_cnt,bct_pld_tlm_nak_cnt,bct_spare_end,bct_cmd_status,bct_realtime_cmd_accept_count,bct_realtime_cmd_reject_count,bct_stored_cmd_accept_count,bct_stored_cmd_reject_count,bct_macros_executing_pack_bit8,bct_macros_executing_pack1,bct_macros_executing_pack_bit7,bct_macros_executing_pack_bit6,bct_macros_executing_pack_bit5,bct_macros_executing_pack_bit4,bct_macros_executing_pack_bit3,bct_macros_executing_pack_bit2,bct_macros_executing_pack_bit1,bct_macros_executing_pack2,bct_macros_executing_pack_bit16,bct_macros_executing_pack_bit15,bct_macros_executing_pack_bit14,bct_macros_executing_pack_bit13,bct_macros_executing_pack_bit12,bct_macros_executing_pack_bit11,bct_macros_executing_pack_bit10,bct_macros_executing_pack_bit9,bct_scrub_status_overall,bct_scrub_count,bct_image_booted,bct_image_auto_failover,bct_tai_seconds,bct_time_valid,bct_position_wrt_eci1,bct_position_wrt_eci2,bct_position_wrt_eci3,bct_velocity_wrt_eci1,bct_velocity_wrt_eci2,bct_velocity_wrt_eci3,bct_nadir_vector_body1,bct_nadir_vector_body2,bct_nadir_vector_body3,bct_sun_vector_body1,bct_sun_vector_body2,bct_sun_vector_body3,bct_sun_position_wrt_eci1,bct_sun_position_wrt_eci2,bct_sun_position_wrt_eci3,bct_moon_position_wrt_eci1,bct_moon_position_wrt_eci2,bct_moon_position_wrt_eci3,bct_refs_valid,bct_esm_valid,bct_run_low_rate_task,bct_q_body_wrt_eci1,bct_q_body_wrt_eci2,bct_q_body_wrt_eci3,bct_q_body_wrt_eci4,bct_body_rate1,bct_body_rate1_dps,bct_body_rate1_rpm,bct_body_rate2,bct_body_rate2_dps,bct_body_rate2_rpm,bct_body_rate3,bct_body_rate3_dps,bct_body_rate3_rpm,bct_bad_att_timer,bct_bad_rate_timer,bct_reinit_count,bct_attitude_valid,bct_meas_att_valid,bct_meas_rate_valid,bct_tracker_used,bct_hr_cycle_safe_mode,bct_rotisserie_rate,bct_rotisserie_rate_dps,bct_rotisserie_rate_rpm,bct_adcs_mode,bct_safe_mode_reason,bct_recommend_sun_point,bct_filtered_speed_rpm1,bct_filtered_speed_rpm2,bct_filtered_speed_rpm3,bct_operating_mode1,bct_operating_mode2,bct_operating_mode3,bct_operating_mode,bct_star_id_step,bct_att_status,bct_det_timeout_count,bct_num_attitude_stars,bct_position_error1,bct_position_error2,bct_position_error3,bct_eigen_error,bct_time_into_search,bct_wait_timer,bct_sun_point_angle_error,bct_sun_point_state,bct_momentum_vector_body1,bct_momentum_vector_body2,bct_momentum_vector_body3,bct_total_momentum_mag,bct_duty_cycle1,bct_duty_cycle2,bct_duty_cycle3,bct_torque_rod_mode1,bct_torque_rod_mode2,bct_torque_rod_mode3,bct_mag_source_used,bct_momentum_vector_valid,bct_sun_vector_status,bct_css_invalid_count,bct_sun_sensor_used,bct_mag_vector_body1,bct_mag_vector_body2,bct_mag_vector_body3,bct_mag_invalid_count,bct_mag_vector_valid,bct_mag_sensor_used,bct_imu_invalid_count,bct_new_packet_count,bct_imu_vector_valid,bct_hr_run_count,bct_hr_exec_time_ms1,bct_hr_exec_time_ms2,bct_hr_exec_time_ms3,bct_hr_exec_time_ms4,bct_hr_exec_time_ms5,bct_payload_sec_since_last_tlm,bct_payload_tlm_rx_count,bct_payload_tlm_ack_count,bct_payload_tlm_nak_count,bct_voltage_12p0,bct_voltage_8p0,bct_voltage_5p0,bct_voltage_3p3,bct_det_temp,bct_det2_temp,bct_box1_temp,bct_imu_temp,bct_motor1_temp,bct_motor2_temp,bct_motor3_temp,bct_bus_voltage,bct_battery_voltage,bct_battery_current,bct_battery1_temp,bct_battery2_temp,bct_user_analog1,bct_user_analog2,bct_cycles_since_crc_data,bct_gps_lock_count,bct_gps_valid,bct_gps_enable,bct_latched_resp_fire_pack1,bct_latched_resp_fire_pack_bit8,bct_latched_resp_fire_pack_bit7,bct_latched_resp_fire_pack_bit6,bct_latched_resp_fire_pack_bit5,bct_latched_resp_fire_pack_bit4,bct_latched_resp_fire_pack_bit3,bct_latched_resp_fire_pack_bit2,bct_latched_resp_fire_pack_bit1,bct_latched_resp_fire_pack2,bct_latched_resp_fire_pack_bit16,bct_latched_resp_fire_pack_bit15,bct_latched_resp_fire_pack_bit14,bct_latched_resp_fire_pack_bit13,bct_latched_resp_fire_pack_bit12,bct_latched_resp_fire_pack_bit11,bct_latched_resp_fire_pack_bit10,bct_latched_resp_fire_pack_bit9,bct_sd_minute_cur,bct_sd_percent_used_total,bct_sd_percent_used_fsw,bct_sd_percent_used_soh,bct_sd_percent_used_line,bct_sd_percent_used_tbl,bct_sd_percent_used_pay,bct_sdr_tx_frames,bct_sdr_rx_frames,bct_sdr_tx,bct_sdr_tx_power,bct_sdr_rx_lock,bct_sdr_rx_power,bct_sdr_rx_freq_offset,bct_sdr_temp,bct_sdr_comm_error,bct_sq_channel,bct_sq_trap_count,bct_sq_temp,bct_aid_status1,bct_aid_status_bit8,bct_aid_status_bit7,bct_aid_status_bit6,bct_aid_status_bit5,bct_aid_status_bit4,bct_aid_status_bit3,bct_aid_status_bit2,bct_aid_status_bit1,bct_aid_status2,bct_aid_status_bit16,bct_aid_status_bit15,bct_aid_status_bit14,bct_aid_status_bit13,bct_aid_status_bit12,bct_aid_status_bit11,bct_aid_status_bit10,bct_aid_status_bit9,bct_star_id_status,bct_io24_out_,bct_io23_out_,bct_io22_out_rel2_en,bct_io21_out_,bct_io20_out_pld_htr_vbus,bct_io19_out_pld_htr_vbus,bct_io18_out_rel1_en,bct_io17_in_boot_red,bct_io16_in_bat_chg_stat,bct_io15_out_det2,bct_io14_out_12v_mode,bct_io13_in_,bct_io12_out_12v_en,bct_io11_in_sep_mon,bct_io10_out_pld_rst_req,bct_io9_out_pld_vbus
2018/345-14:57:57,128,1,1,0,0,0,0,0,53,1567142043,0,235,0,0,0,0,42,0,152,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855514.1,1,-2952.842472,-2791.49542,-5648.938938,3.122898705,5.386703345,-4.297384915,0.560079986,0.334359992,0.757959981,-0.0051,0.016699999,-0.99979997,-27458648.52,-132782483,-57561085.52,245156.6381,-292792.826,-134164.6353,1,1,0,-0.427913858,-0.348529272,-0.646641229,0.526566385,-9.72E-05,-0.005566858,-0.00092781,-8.91E-06,-0.000510219,-8.50E-05,5.31E-05,0.003043265,0.000507211,2056,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,94.80000237,-205.6000051,-522.0000131,1,1,1,2,1,2,11,0,-0.000115188,-8.98E-05,5.61E-05,0.000156452,0,109,1.001999933,7,0.0002,0.0004,0.001,0.001,12,9,4,3,3,3,5,1,0,0,3,2.65E-07,-9.27E-06,-2.53E-05,0,1,3,0,50,1,1303110,6,6,6,6,6,260644,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,0,-6.929999861,0.659999987,-5.659999887,-5.109999898,-5.969999881,18.359,12.23400061,-0.354000018,14.8349997,13.09999974,-8.367500335,-9.672500387,4006,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55490,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/345-14:58:17,128,1,1,0,0,0,0,0,73,2436215238,0,255,0,0,0,0,42,0,152,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855534.1,1,-2889.693016,-2683.111526,-5733.544033,3.19179582,5.451258995,-4.16279462,0.578039986,0.328599992,0.746919981,-0.0051,0.017999999,-0.99979997,-27458054.02,-132782586.5,-57561130.38,245171.9921,-292781.377,-134161.5637,1,1,0,-0.427980579,-0.348528012,-0.646628357,0.526528799,4.10E-05,0.002350846,0.000391808,-0.00010612,-0.006080228,-0.001013371,-7.73E-05,-0.004428677,-0.000738113,2156,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,76.0000019,-191.2000048,-533.2000133,1,1,1,2,1,2,11,0,-1.61E-05,3.16E-05,4.53E-05,5.75E-05,0,109,1.073999928,7,0.0002,0.0004,0.001,0.001,16,8,3,3,3,3,5,1,0,0,3,-1.25E-07,-1.13E-05,-2.81E-05,0,1,3,0,50,1,1303210,6,6,6,6,6,260664,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,0,-6.824999863,0.729999985,-5.554999889,-5.0099999,-5.834999883,18.214,12.23800061,-0.348000017,14.67999971,13.01999974,-8.367500335,-9.634000385,4106,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55491,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/345-14:58:57,128,1,1,0,0,0,0,0,113,4223775785,0,39,0,0,0,0,42,0,152,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855574.1,1,-2759.336262,-2462.599577,-5894.581745,3.325010975,5.572599375,-3.887836885,0.612999985,0.316519992,0.723999982,-0.0058,0.021199999,-0.99979997,-27456862.8,-132782782.1,-57561215.24,245203.0981,-292391.9518,-134155.6377,1,1,0,-0.427991497,-0.348465976,-0.646621706,0.526569152,-0.000175305,-0.010044237,-0.001674039,7.37E-05,0.004224131,0.000704022,1.13E-05,0.000645723,0.000107621,2356,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,124.0000031,-195.2000049,-534.0000134,1,1,1,2,2,2,11,0,4.44E-05,-4.37E-05,-7.12E-05,9.46E-05,0,109,1.259999916,7,0.0002,0.0004,0.001,0.001,13,9,2,3,3,3,5,1,0,0,3,-2.41E-06,-9.64E-06,-2.53E-05,0,1,3,0,50,1,1303410,7,7,7,7,7,260704,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,0,-6.609999868,0.859999983,-5.449999891,-4.904999902,-5.694999886,18.383,12.23800061,-0.338000017,14.37999971,12.93999974,-8.25500033,-9.516500381,4306,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55491,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/345-14:59:17,128,1,1,0,0,0,0,0,133,935703906,0,59,0,0,0,0,42,0,152,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855594.1,1,-2692.190825,-2350.575882,-5970.939081,3.38926737,5.629328705,-3.74760013,0.629919984,0.310399992,0.711919982,-0.0045,0.023099999,-0.99969997,-27456268.37,-132782885.6,-57561260.16,245218.4505,-292747.5024,-134152.5651,1,1,0,-0.427966986,-0.348494882,-0.646622768,0.52656864,-8.68E-05,-0.004973847,-0.000828974,-0.00012769,-0.007316098,-0.00121935,-1.97E-05,-0.001129873,-0.000188312,2456,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,120.000003,-194.8000049,-524.4000131,1,1,1,2,2,2,11,0,-1.36E-05,-4.63E-05,-2.59E-05,5.48E-05,0,109,1.34999991,7,0.0002,0.0004,0.001,0.001,16,7,1,3,3,3,5,1,0,0,3,-3.90E-06,-8.69E-06,-2.71E-05,0,1,3,0,50,1,1303510,7,7,7,7,8,260724,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,0.80000001,-6.49999987,0.939999981,-5.414999892,-4.839999903,-5.624999888,18.398,12.23800061,-0.334000017,14.23999972,12.89999974,-8.25500033,-9.516500381,4406,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55492,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/345-15:00:17,128,1,1,0,0,0,0,0,193,3949050096,0,119,0,0,0,0,42,0,154,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855654.1,1,-2483.270216,-2008.0712,-6182.941051,3.57227798,5.78344719,-3.31665912,0.679159983,0.290879993,0.673879983,-0.0019,0.029499999,-0.99959997,-27454482.66,-132783184.7,-57561389.88,245264.9033,-292713.6212,-134143.5637,1,1,0,-0.427991074,-0.348453846,-0.646637024,0.526558712,-2.23E-05,-0.001278842,-0.00021314,-3.18E-05,-0.001824011,-0.000304002,4.28E-05,0.002449681,0.00040828,2756,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,154.8000039,-188.0000047,-526.4000132,1,1,1,2,2,2,11,0,9.51E-05,-6.61E-05,-4.49E-05,0.000124239,0,109,1.694999887,7,0.0002,0.0004,0.001,0.001,15,1,3,3,3,3,5,1,0,0,3,-8.62E-06,-9.45E-06,-2.96E-05,0,1,3,0,50,1,1303810,9,9,9,9,9,260784,0,0,0,11.9,7.9,5,3.345000223,-0.80000001,0.80000001,-6.219999876,1.154999977,-5.179999896,-4.634999907,-5.349999893,18.436,12.23800061,-0.320000016,13.84499972,12.75999974,-4.558500182,-9.400000376,4706,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55493,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/345-15:03:17,128,1,1,0,0,0,0,0,117,3483943849,0,43,0,0,0,0,42,0,154,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855834.1,1,-1797.11925,-935.4740532,-6658.250307,4.02728456,6.09633139,-1.94797526,0.80871998,0.225639994,0.543159986,0.0158,0.047699999,-0.99869997,-27449125.52,-132784081.9,-57561779.02,245404.3315,-292611.94,-134116.5419,1,1,0,-0.427968433,-0.34849283,-0.646641915,0.526545308,-5.01E-05,-0.00287281,-0.000478802,-1.95E-05,-0.001114689,-0.000185782,5.67E-06,0.000324581,5.41E-05,3656,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,206.0000052,-189.2000047,-482.8000121,1,1,1,2,1,2,11,0,7.08E-05,-5.60E-05,4.16E-05,9.94E-05,0,109,2.867999809,7,0.0004,0.0004,0.001,0.001,9,2,7,3,3,3,5,1,0,0,3,-2.13E-05,-8.93E-06,-2.94E-05,0,1,3,0,50,1,1304710,7,7,7,7,7,260964,0,0,0,11.9,7.9,5,3.345000223,-0.80000001,0.80000001,-5.314999894,1.834999963,-4.50499991,-4.069999919,-4.669999907,18.465,12.23800061,-0.280000014,12.75999974,12.08999976,-7.770500311,-8.937500358,5606,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55496,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/345-15:03:57,128,1,1,0,0,0,0,0,157,1323157005,0,83,0,0,0,0,42,0,156,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855874.1,1,-1634.387098,-690.8170455,-6729.861604,4.108044425,6.13460018,-1.63203766,0.833559979,0.209799995,0.511039987,0.024499999,0.050299998,-0.99839997,-27447934.23,-132784277.5,-57561863.88,245435.3167,-292589.4946,-134110.6059,1,1,0,-0.427998558,-0.34850987,-0.646584736,0.526579761,-2.33E-05,-0.0013327,-0.000222117,-3.29E-05,-0.00188675,-0.000314458,-2.78E-05,-0.001590817,-0.000265136,3856,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,214.8000054,-189.2000047,-465.2000116,1,1,1,2,2,2,11,0,1.88E-05,2.45E-05,-6.64E-05,7.32E-05,0,109,3.209999786,7,0.0004,0.0004,0.0008,0.001,7,6,7,3,3,3,5,1,0,0,3,-2.44E-05,-9.47E-06,-2.89E-05,0,1,3,0,50,1,1304910,8,8,8,8,8,261004,0,0,0,11.9,7.9,5,3.345000223,0,1.60000002,-5.074999899,1.98999996,-4.334999913,-3.909999922,-4.50499991,18.485,12.23800061,-0.276000014,12.55999975,11.94999976,-7.660000306,-8.822500353,5806,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55496,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/345-15:05:17,128,1,1,0,0,0,0,0,237,767216340,0,163,0,0,0,0,42,0,156,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855954.1,1,-1300.007535,-198.0662901,-6834.876138,4.24619218,6.17643824,-0.9917132,0.878279978,0.177199996,0.444079989,0.041699999,0.052899998,-0.99769997,-27445554.02,-132784679.9,-57562038.45,245497.0859,-292544.1208,-134098.5129,1,1,0,-0.427995532,-0.348568919,-0.646584356,0.526543602,-5.73E-06,-0.000328305,-5.47E-05,-2.01E-05,-0.001151072,-0.000191845,-6.38E-05,-0.00365633,-0.000609388,4256,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,250.0000063,-182.4000046,-433.2000108,1,1,1,2,1,2,11,0,-1.48E-05,0.000105584,3.91E-05,0.00011357,0,109,3.857999743,7,0.0004,0.0004,0.0008,0.001,5,14,10,3,3,3,5,1,0,0,3,-3.14E-05,-8.87E-06,-2.73E-05,0,1,3,0,50,1,1305310,5,5,5,5,5,261084,0,0,0,11.9,7.9,5,3.330000222,0,1.60000002,-4.634999907,2.319999954,-4.00499992,-3.579999928,-4.139999917,18.523,12.23800061,-0.260000013,12.14999976,11.63999977,-7.439500298,-8.670500347,6206,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55498,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/345-15:05:57,128,1,1,0,0,0,0,0,21,2584923447,0,203,0,0,0,0,42,0,156,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597855994.1,1,-1128.990284,49.09997755,-6868.085917,4.30332876,6.1799381,-0.668523625,0.898159978,0.160239996,0.40943999,0.046399999,0.054499998,-0.99739997,-27444362.8,-132784875.5,-57562123.24,245528.1661,-292521.6666,-134092.5729,1,1,0,-0.427982911,-0.348506399,-0.646602322,0.526573181,-5.20E-06,-0.000297938,-4.97E-05,-8.51E-05,-0.004873865,-0.000812311,-4.53E-06,-0.00025955,-4.33E-05,4456,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,254.4000064,-197.2000049,-418.0000105,1,1,1,2,2,2,11,0,4.75E-05,-1.38E-05,-2.17E-05,5.41E-05,0,109,4.103999726,7,0.0004,0.0004,0.0008,0.001,3,14,8,3,3,3,5,1,0,0,3,-3.40E-05,-8.76E-06,-2.36E-05,0,1,3,0,50,1,1305510,6,5,6,5,5,261124,0,0,0,11.9,7.9,5,3.345000223,0,1.60000002,-4.404999912,2.49499995,-3.809999924,-3.389999932,-3.939999921,18.567,12.23800061,-0.252000013,11.98999976,11.49499977,-7.330000293,-8.556500342,6406,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55498,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/345-15:06:17,128,1,1,0,0,0,0,0,41,3447115362,0,223,0,0,0,0,42,0,156,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597856014.1,1,-1042.664968,172.6774914,-6879.835956,4.32886491,6.17732847,-0.506435525,0.907439977,0.151799996,0.39179999,0.048199999,0.054999998,-0.99729997,-27443768.3,-132784978.9,-57562168.09,245543.5061,-292510.2016,-134089.4939,1,1,0,-0.427918592,-0.348561547,-0.646604723,0.526586003,7.99E-05,0.004579652,0.000763275,0.000115465,0.006615657,0.00110261,-3.04E-05,-0.001742365,-0.000290394,4556,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,258.8000065,-191.6000048,-416.0000104,1,1,1,2,2,2,11,0,-9.70E-05,-5.05E-05,5.79E-05,0.000123776,0,109,4.190999721,7,0.0006,0.0004,0.0008,0.001,1,17,6,3,3,3,5,1,0,0,3,-3.48E-05,-9.39E-06,-2.69E-05,0,1,3,0,50,1,1305610,6,6,6,6,6,261144,0,0,0,11.9,7.9,5,3.345000223,0,1.60000002,-4.304999914,2.584999948,-3.744999925,-3.324999933,-3.809999924,18.388,12.23800061,-0.248000012,11.88499976,11.41499977,-7.293500292,-8.443000338,6506,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55499,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/345-15:07:17,128,1,1,0,0,0,0,0,101,1968296446,0,27,0,0,0,0,42,0,156,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597856074.1,1,-780.910401,542.6903329,-6895.607335,4.393208465,6.15208464,-0.019105575,0.932839977,0.125679997,0.337719992,0.051599998,0.055199998,-0.99709997,-27441982.59,-132785277.9,-57562297.81,245589.9209,-292476.2762,-134080.4721,1,1,0,-0.427982187,-0.348519313,-0.646616939,0.526547272,9.16E-06,0.000524829,8.75E-05,-7.08E-06,-0.000405654,-6.76E-05,-2.73E-05,-0.001565894,-0.000260982,4856,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,268.4000067,-199.600005,-390.8000098,1,1,1,2,1,2,11,0,7.75E-05,2.06E-06,4.51E-05,8.97E-05,0,109,4.334999711,7,0.0006,0.0004,0.0008,0.001,1,19,5,3,3,3,5,1,0,0,3,-4.01E-05,-7.99E-06,-2.15E-05,0,1,3,0,50,1,1305910,7,7,7,7,7,261204,0,0,0,11.9,7.9,5,3.345000223,0,2.40000003,-4.039999919,2.844999943,-3.48499993,-3.069999939,-3.549999929,18.649,12.23800061,-0.238000012,11.61999977,11.20999978,-7.148000286,-8.367500335,6806,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55500,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/345-15:07:57,128,1,1,0,0,0,0,0,141,3826373729,0,67,0,0,0,0,42,0,158,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597856114.1,1,-604.5028298,788.1862606,-6889.870216,4.425788425,6.12078877,0.305911765,0.947559976,0.107959997,0.300839992,0.050799998,0.055099998,-0.99719997,-27440791.3,-132785473.4,-57562382.59,245620.9935,-292453.8134,-134074.5283,1,1,0,-0.427976501,-0.348535958,-0.646592002,0.526571499,-8.63E-05,-0.004942334,-0.000823722,-7.79E-05,-0.004464487,-0.000744081,8.64E-05,0.004948923,0.00082482,5084,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,268.0000067,-192.8000048,-368.8000092,1,1,1,2,2,2,11,0,1.93E-05,1.56E-05,8.94E-06,2.64E-05,0,109,4.298999713,7,0.0004,0.0004,0.0008,0.001,2,16,7,3,3,3,5,1,0,0,3,-4.29E-05,-7.67E-06,-1.81E-05,0,1,3,0,50,1,1306110,8,8,8,8,8,261244,0,0,0,11.9,7.9,5,3.345000223,0.80000001,2.40000003,-3.909999922,3.02499994,-3.324999933,-2.909999942,-3.389999932,18.702,12.23800061,-0.232000012,11.45499977,11.06499978,-7.039500282,-8.25500033,7006,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55500,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/345-15:09:17,128,1,1,0,0,0,0,0,221,3294484776,0,147,0,0,0,0,42,0,158,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,72,0,0,597856194.1,1,-248.6108476,1274.272836,-6839.460158,4.46593304,6.023759985,0.953535695,0.971559976,0.072039998,0.225519994,0.042199999,0.055099998,-0.99759997,-27438411.09,-132785875.8,-57562557.16,245682.7341,-292382.192,-134062.4199,1,1,0,-0.42795658,-0.348551182,-0.646595198,0.526573688,5.25E-05,0.003007169,0.000501195,-8.67E-05,-0.004970122,-0.000828354,9.66E-05,0.005537064,0.000922844,5456,0,41,1,0,1,255,1,0.00872,0.499619185,0.083269864,1,1,0,276.0000069,-200.800005,-344.0000086,1,1,1,2,1,2,11,0,-6.09E-06,-2.72E-07,4.27E-05,4.31E-05,0,109,3.980999735,7,0.0006,0.0004,0.0006,0.001,1,21,5,3,3,3,5,1,0,0,3,-4.44E-05,-6.32E-06,-1.35E-05,0,1,3,0,50,1,1306510,5,4,4,4,4,261324,0,0,0,11.9,7.9,5,3.330000222,0.80000001,2.40000003,-3.679999926,3.359999933,-2.97499994,-2.559999949,-3.069999939,18.789,12.23800061,-0.222000011,11.14499978,10.77499978,-6.859000274,-4.521000181,7406,50,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,55502,32,83,86,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
