UTC,bct_wdt_2sec_cnt,bct_reset_armed,bct_wdt_stat,bct_wdt_en,bct_table_select,bct_boot_relay,bct_l0_acpt_cnt,bct_l0_rjct_cnt,bct_hw_sec_cnt,bct_time_tag,bct_pld_tlm_ack_cnt,bct_pld_cmd_cnt,bct_pld_tlm_to_cnt,bct_pld_tlm_nak_cnt,bct_spare_end,bct_cmd_status,bct_realtime_cmd_accept_count,bct_realtime_cmd_reject_count,bct_stored_cmd_accept_count,bct_stored_cmd_reject_count,bct_macros_executing_pack_bit8,bct_macros_executing_pack1,bct_macros_executing_pack_bit7,bct_macros_executing_pack_bit6,bct_macros_executing_pack_bit5,bct_macros_executing_pack_bit4,bct_macros_executing_pack_bit3,bct_macros_executing_pack_bit2,bct_macros_executing_pack_bit1,bct_macros_executing_pack2,bct_macros_executing_pack_bit16,bct_macros_executing_pack_bit15,bct_macros_executing_pack_bit14,bct_macros_executing_pack_bit13,bct_macros_executing_pack_bit12,bct_macros_executing_pack_bit11,bct_macros_executing_pack_bit10,bct_macros_executing_pack_bit9,bct_scrub_status_overall,bct_scrub_count,bct_image_booted,bct_image_auto_failover,bct_tai_seconds,bct_time_valid,bct_position_wrt_eci1,bct_position_wrt_eci2,bct_position_wrt_eci3,bct_velocity_wrt_eci1,bct_velocity_wrt_eci2,bct_velocity_wrt_eci3,bct_nadir_vector_body1,bct_nadir_vector_body2,bct_nadir_vector_body3,bct_sun_vector_body1,bct_sun_vector_body2,bct_sun_vector_body3,bct_sun_position_wrt_eci1,bct_sun_position_wrt_eci2,bct_sun_position_wrt_eci3,bct_moon_position_wrt_eci1,bct_moon_position_wrt_eci2,bct_moon_position_wrt_eci3,bct_refs_valid,bct_esm_valid,bct_run_low_rate_task,bct_q_body_wrt_eci1,bct_q_body_wrt_eci2,bct_q_body_wrt_eci3,bct_q_body_wrt_eci4,bct_body_rate1,bct_body_rate1_dps,bct_body_rate1_rpm,bct_body_rate2,bct_body_rate2_dps,bct_body_rate2_rpm,bct_body_rate3,bct_body_rate3_dps,bct_body_rate3_rpm,bct_bad_att_timer,bct_bad_rate_timer,bct_reinit_count,bct_attitude_valid,bct_meas_att_valid,bct_meas_rate_valid,bct_tracker_used,bct_hr_cycle_safe_mode,bct_rotisserie_rate,bct_rotisserie_rate_dps,bct_rotisserie_rate_rpm,bct_adcs_mode,bct_safe_mode_reason,bct_recommend_sun_point,bct_filtered_speed_rpm1,bct_filtered_speed_rpm2,bct_filtered_speed_rpm3,bct_operating_mode1,bct_operating_mode2,bct_operating_mode3,bct_operating_mode,bct_star_id_step,bct_att_status,bct_det_timeout_count,bct_num_attitude_stars,bct_position_error1,bct_position_error2,bct_position_error3,bct_eigen_error,bct_time_into_search,bct_wait_timer,bct_sun_point_angle_error,bct_sun_point_state,bct_momentum_vector_body1,bct_momentum_vector_body2,bct_momentum_vector_body3,bct_total_momentum_mag,bct_duty_cycle1,bct_duty_cycle2,bct_duty_cycle3,bct_torque_rod_mode1,bct_torque_rod_mode2,bct_torque_rod_mode3,bct_mag_source_used,bct_momentum_vector_valid,bct_sun_vector_status,bct_css_invalid_count,bct_sun_sensor_used,bct_mag_vector_body1,bct_mag_vector_body2,bct_mag_vector_body3,bct_mag_invalid_count,bct_mag_vector_valid,bct_mag_sensor_used,bct_imu_invalid_count,bct_new_packet_count,bct_imu_vector_valid,bct_hr_run_count,bct_hr_exec_time_ms1,bct_hr_exec_time_ms2,bct_hr_exec_time_ms3,bct_hr_exec_time_ms4,bct_hr_exec_time_ms5,bct_payload_sec_since_last_tlm,bct_payload_tlm_rx_count,bct_payload_tlm_ack_count,bct_payload_tlm_nak_count,bct_voltage_12p0,bct_voltage_8p0,bct_voltage_5p0,bct_voltage_3p3,bct_det_temp,bct_det2_temp,bct_box1_temp,bct_imu_temp,bct_motor1_temp,bct_motor2_temp,bct_motor3_temp,bct_bus_voltage,bct_battery_voltage,bct_battery_current,bct_battery1_temp,bct_battery2_temp,bct_user_analog1,bct_user_analog2,bct_cycles_since_crc_data,bct_gps_lock_count,bct_gps_valid,bct_gps_enable,bct_latched_resp_fire_pack1,bct_latched_resp_fire_pack_bit8,bct_latched_resp_fire_pack_bit7,bct_latched_resp_fire_pack_bit6,bct_latched_resp_fire_pack_bit5,bct_latched_resp_fire_pack_bit4,bct_latched_resp_fire_pack_bit3,bct_latched_resp_fire_pack_bit2,bct_latched_resp_fire_pack_bit1,bct_latched_resp_fire_pack2,bct_latched_resp_fire_pack_bit16,bct_latched_resp_fire_pack_bit15,bct_latched_resp_fire_pack_bit14,bct_latched_resp_fire_pack_bit13,bct_latched_resp_fire_pack_bit12,bct_latched_resp_fire_pack_bit11,bct_latched_resp_fire_pack_bit10,bct_latched_resp_fire_pack_bit9,bct_sd_minute_cur,bct_sd_percent_used_total,bct_sd_percent_used_fsw,bct_sd_percent_used_soh,bct_sd_percent_used_line,bct_sd_percent_used_tbl,bct_sd_percent_used_pay,bct_sdr_tx_frames,bct_sdr_rx_frames,bct_sdr_tx,bct_sdr_tx_power,bct_sdr_rx_lock,bct_sdr_rx_power,bct_sdr_rx_freq_offset,bct_sdr_temp,bct_sdr_comm_error,bct_sq_channel,bct_sq_trap_count,bct_sq_temp,bct_aid_status1,bct_aid_status_bit8,bct_aid_status_bit7,bct_aid_status_bit6,bct_aid_status_bit5,bct_aid_status_bit4,bct_aid_status_bit3,bct_aid_status_bit2,bct_aid_status_bit1,bct_aid_status2,bct_aid_status_bit16,bct_aid_status_bit15,bct_aid_status_bit14,bct_aid_status_bit13,bct_aid_status_bit12,bct_aid_status_bit11,bct_aid_status_bit10,bct_aid_status_bit9,bct_star_id_status,bct_io24_out_,bct_io23_out_,bct_io22_out_rel2_en,bct_io21_out_,bct_io20_out_pld_htr_vbus,bct_io19_out_pld_htr_vbus,bct_io18_out_rel1_en,bct_io17_in_boot_red,bct_io16_in_bat_chg_stat,bct_io15_out_det2,bct_io14_out_12v_mode,bct_io13_in_,bct_io12_out_12v_en,bct_io11_in_sep_mon,bct_io10_out_pld_rst_req,bct_io9_out_pld_vbus
2018/343-10:18:02,96,0,0,0,0,0,0,0,157,1894812676,0,122,0,0,0,0,15,0,156,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597665919.1,1,2053.521697,3873.020506,-5408.86481,4.13705737,4.302147265,4.643143855,-0.477919988,0.841439979,-0.252159994,-0.0103,0.0013,-0.99989997,-33079685.94,-131737982.7,-57108051.5,76878.45456,-364584.2562,-147210.8812,1,1,0,-0.114007109,0.53657618,0.74909568,0.371408137,2.80E-05,0.001602849,0.000267142,-7.35E-05,-0.004211526,-0.000701921,2.19E-05,0.001255064,0.000209177,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-126.8000032,188.8000047,-649.2000162,1,1,1,2,2,2,5,0,9.32E-06,-1.41E-05,-1.05E-05,1.99E-05,0,109,0.59399996,7,-0.0002,-0.0004,0.0012,0.0015,19,18,4,3,3,3,5,1,0,0,3,1.88E-05,-3.13E-05,2.67E-05,0,1,3,0,50,1,355210,11,11,11,11,11,71052,0,0,0,11.9,7.9,5,3.345000223,2.40000003,3.20000004,-4.769999905,3.574999928,-2.529999949,-2.279999954,-3.069999939,19.372,12.21400061,0.038000002,9.589999808,9.224999815,-5.143500206,-6.25350025,1176,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52331,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018/343-10:20:02,96,0,0,0,0,0,0,0,21,3194589998,0,242,0,0,0,0,15,0,156,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666039.1,1,2531.173273,4355.015442,-4807.32712,3.81251458,3.71968698,5.36833559,-0.41083999,0.836079979,-0.363599991,-0.011,0.0013,-0.99989997,-33076142.8,-131738706.4,-57108365.36,76994.69235,-364563.0096,-147212.749,1,1,0,-0.114010666,0.536546845,0.749108075,0.371424425,-5.94E-05,-0.003405661,-0.00056761,3.28E-05,0.00188102,0.000313503,3.77E-05,0.00216177,0.000360295,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-168.8000042,182.4000046,-690.0000173,1,1,1,2,2,2,5,0,6.55E-05,2.26E-05,1.52E-05,7.09E-05,0,109,0.632999958,7,-0.0004,-0.0004,0.0014,0.0015,17,19,7,3,3,3,5,1,0,0,3,1.07E-05,-2.76E-05,3.20E-05,0,1,3,0,50,1,355810,8,8,8,8,8,71172,0,0,0,11.9,7.9,5,3.345000223,2.40000003,3.20000004,-4.839999903,3.624999927,-2.469999951,-2.189999956,-3.069999939,19.353,12.20800061,0.036000002,9.119999818,8.724999826,-5.348500214,-6.50150026,1776,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52333,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/343-10:20:02,96,0,0,0,0,0,0,0,21,3194589998,0,242,0,0,0,0,15,0,156,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666039.1,1,2531.173273,4355.015442,-4807.32712,3.81251458,3.71968698,5.36833559,-0.41083999,0.836079979,-0.363599991,-0.011,0.0013,-0.99989997,-33076142.8,-131738706.4,-57108365.36,76994.69235,-364563.0096,-147212.749,1,1,0,-0.114010666,0.536546845,0.749108075,0.371424425,-5.94E-05,-0.003405661,-0.00056761,3.28E-05,0.00188102,0.000313503,3.77E-05,0.00216177,0.000360295,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-168.8000042,182.4000046,-690.0000173,1,1,1,2,2,2,5,0,6.55E-05,2.26E-05,1.52E-05,7.09E-05,0,109,0.632999958,7,-0.0004,-0.0004,0.0014,0.0015,17,19,7,3,3,3,5,1,0,0,3,1.07E-05,-2.76E-05,3.20E-05,0,1,3,0,50,1,355810,8,8,8,8,8,71172,0,0,0,11.9,7.9,5,3.345000223,2.40000003,3.20000004,-4.839999903,3.624999927,-2.469999951,-2.189999956,-3.069999939,19.353,12.20800061,0.036000002,9.119999818,8.724999826,-5.348500214,-6.50150026,1776,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52333,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018/343-10:22:02,96,0,0,0,0,0,0,0,141,266574425,0,106,0,0,0,0,15,0,158,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666159.1,1,2965.931292,4763.208402,-4124.099834,3.423162615,3.073840595,6.002689725,-0.336799992,0.81643998,-0.469039988,0,0,0.99999997,-33072599.65,-131739430,-57108679.21,77110.92314,-364541.7302,-147214.6038,1,1,0,-0.113997562,0.536590574,0.749086832,0.371408118,0.00014289,0.008186994,0.001364499,1.97E-05,0.001126435,0.000187739,-5.02E-05,-0.002873383,-0.000478897,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-214.4000054,159.600004,-727.6000182,1,1,1,2,2,2,5,0,-2.88E-05,-1.26E-05,-1.75E-05,3.60E-05,0,109,180.9989879,7,-0.0004,-0.0004,0.0014,0.0015,12,10,3,3,3,3,5,1,2,0,3,3.00E-06,-2.36E-05,3.49E-05,0,1,3,0,50,1,356410,11,10,10,11,11,71292,0,0,0,11.9,7.9,4.975,3.345000223,2.40000003,3.20000004,-4.939999901,3.624999927,-2.559999949,-2.279999954,-3.194999936,12.159,12.13400061,0.440000022,8.574999829,8.264999835,-5.832500233,-6.931000277,2376,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52335,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/343-10:22:02,96,0,0,0,0,0,0,0,141,266574425,0,106,0,0,0,0,15,0,158,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666159.1,1,2965.931292,4763.208402,-4124.099834,3.423162615,3.073840595,6.002689725,-0.336799992,0.81643998,-0.469039988,0,0,0.99999997,-33072599.65,-131739430,-57108679.21,77110.92314,-364541.7302,-147214.6038,1,1,0,-0.113997562,0.536590574,0.749086832,0.371408118,0.00014289,0.008186994,0.001364499,1.97E-05,0.001126435,0.000187739,-5.02E-05,-0.002873383,-0.000478897,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-214.4000054,159.600004,-727.6000182,1,1,1,2,2,2,5,0,-2.88E-05,-1.26E-05,-1.75E-05,3.60E-05,0,109,180.9989879,7,-0.0004,-0.0004,0.0014,0.0015,12,10,3,3,3,3,5,1,2,0,3,3.00E-06,-2.36E-05,3.49E-05,0,1,3,0,50,1,356410,11,10,10,11,11,71292,0,0,0,11.9,7.9,4.975,3.345000223,2.40000003,3.20000004,-4.939999901,3.624999927,-2.559999949,-2.279999954,-3.194999936,12.159,12.13400061,0.440000022,8.574999829,8.264999835,-5.832500233,-6.931000277,2376,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52335,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018/343-10:23:02,96,0,0,0,0,0,0,0,201,3098582503,0,166,0,0,0,0,15,0,158,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666219.1,1,3164.882362,4937.401053,-3755.418752,3.206183735,2.730511135,6.28233262,-0.297559993,0.80143998,-0.518799987,0,0,0.99999997,-33070828.08,-131739791.8,-57108836.14,77169.03594,-364531.0784,-147215.5262,1,1,0,-0.114014942,0.536579405,0.749084194,0.371424239,7.73E-05,0.004427531,0.000737922,-2.75E-05,-0.001576207,-0.000262701,1.97E-05,0.001129013,0.000188169,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-238.400006,145.6000036,-744.4000186,1,1,1,2,2,2,5,0,-5.69E-06,-1.36E-05,2.98E-05,3.33E-05,0,109,180.9989879,7,-0.0004,-0.0002,0.0014,0.0015,9,12,4,3,3,3,5,1,2,0,3,-8.15E-07,-2.13E-05,3.71E-05,0,1,3,0,50,1,356710,12,12,12,12,12,71352,0,0,0,11.9,7.9,4.975,3.345000223,2.40000003,2.40000003,-5.039999899,3.584999928,-2.624999947,-2.344999953,-3.259999935,12.149,12.12400061,0.438000022,8.329999833,8.01999984,-6.288500252,-7.25700029,2676,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52336,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/343-10:23:02,96,0,0,0,0,0,0,0,201,3098582503,0,166,0,0,0,0,15,0,158,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666219.1,1,3164.882362,4937.401053,-3755.418752,3.206183735,2.730511135,6.28233262,-0.297559993,0.80143998,-0.518799987,0,0,0.99999997,-33070828.08,-131739791.8,-57108836.14,77169.03594,-364531.0784,-147215.5262,1,1,0,-0.114014942,0.536579405,0.749084194,0.371424239,7.73E-05,0.004427531,0.000737922,-2.75E-05,-0.001576207,-0.000262701,1.97E-05,0.001129013,0.000188169,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-238.400006,145.6000036,-744.4000186,1,1,1,2,2,2,5,0,-5.69E-06,-1.36E-05,2.98E-05,3.33E-05,0,109,180.9989879,7,-0.0004,-0.0002,0.0014,0.0015,9,12,4,3,3,3,5,1,2,0,3,-8.15E-07,-2.13E-05,3.71E-05,0,1,3,0,50,1,356710,12,12,12,12,12,71352,0,0,0,11.9,7.9,4.975,3.345000223,2.40000003,2.40000003,-5.039999899,3.584999928,-2.624999947,-2.344999953,-3.259999935,12.149,12.12400061,0.438000022,8.329999833,8.01999984,-6.288500252,-7.25700029,2676,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52336,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018/343-10:24:02,96,0,0,0,0,0,0,0,5,1437376899,0,226,0,0,0,0,15,0,158,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666279.1,1,3350.399892,5090.635985,-3370.753411,2.975535425,2.375496595,6.53530675,-0.257039994,0.78303998,-0.566359986,0,0,0.99999997,-33069056.51,-131740153.6,-57108993,77227.14694,-364520.4184,-147216.4454,1,1,0,-0.11400323,0.536558881,0.749108063,0.371409345,0.000111645,0.006396787,0.001066131,-4.09E-05,-0.002342824,-0.000390471,2.51E-06,0.000143526,2.39E-05,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-266.0000067,121.600003,-758.000019,1,1,1,2,1,2,5,0,4.54E-05,8.64E-06,-1.81E-05,4.96E-05,0,109,180.9989879,7,-0.0004,-0.0002,0.0014,0.0015,6,10,3,3,3,3,5,1,2,0,3,-4.11E-06,-1.75E-05,3.93E-05,0,1,3,0,50,1,357010,8,8,8,8,8,71412,0,0,0,11.9,7.9,4.975,3.330000222,2.40000003,2.40000003,-5.179999896,3.52499993,-2.689999946,-2.434999951,-3.324999933,12.145,12.11800061,0.436000022,8.089999838,7.754999845,-6.75100027,-7.660000306,2976,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52337,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/343-10:24:02,96,0,0,0,0,0,0,0,5,1437376899,0,226,0,0,0,0,15,0,158,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666279.1,1,3350.399892,5090.635985,-3370.753411,2.975535425,2.375496595,6.53530675,-0.257039994,0.78303998,-0.566359986,0,0,0.99999997,-33069056.51,-131740153.6,-57108993,77227.14694,-364520.4184,-147216.4454,1,1,0,-0.11400323,0.536558881,0.749108063,0.371409345,0.000111645,0.006396787,0.001066131,-4.09E-05,-0.002342824,-0.000390471,2.51E-06,0.000143526,2.39E-05,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-266.0000067,121.600003,-758.000019,1,1,1,2,1,2,5,0,4.54E-05,8.64E-06,-1.81E-05,4.96E-05,0,109,180.9989879,7,-0.0004,-0.0002,0.0014,0.0015,6,10,3,3,3,3,5,1,2,0,3,-4.11E-06,-1.75E-05,3.93E-05,0,1,3,0,50,1,357010,8,8,8,8,8,71412,0,0,0,11.9,7.9,4.975,3.330000222,2.40000003,2.40000003,-5.179999896,3.52499993,-2.689999946,-2.434999951,-3.324999933,12.145,12.11800061,0.436000022,8.089999838,7.754999845,-6.75100027,-7.660000306,2976,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52337,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018/343-10:25:02,96,0,0,0,0,0,0,0,65,58696978,0,30,0,0,0,0,15,0,160,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666339.1,1,3521.692684,5222.257059,-2971.737351,2.73219366,2.01030444,6.76051644,-0.215439995,0.761319981,-0.611519985,0,0,0.99999997,-33067284.94,-131740515.3,-57109149.93,77285.25594,-364509.7502,-147217.3614,1,1,0,-0.114000927,0.53655525,0.749111004,0.371409365,-3.04E-05,-0.001742078,-0.000290346,-8.12E-05,-0.004650125,-0.000775021,3.19E-05,0.001828022,0.00030467,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-290.4000073,95.60000239,-769.2000192,1,1,1,2,2,2,5,0,5.22E-05,1.55E-05,-2.19E-05,5.87E-05,0,109,180.9989879,7,-0.0006,-0.0002,0.0014,0.0015,2,14,3,3,3,3,5,1,2,0,3,-7.75E-06,-1.38E-05,3.60E-05,0,1,3,0,50,1,357310,9,9,9,9,9,71472,0,0,0,11.9,7.9,4.975,3.345000223,2.40000003,2.40000003,-5.314999894,3.439999931,-2.749999945,-2.594999948,-3.419999932,12.14,12.11000061,0.436000022,7.844999843,7.50499985,-7.25700029,-7.99350032,3276,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52338,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/343-10:25:02,96,0,0,0,0,0,0,0,65,58696978,0,30,0,0,0,0,15,0,160,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666339.1,1,3521.692684,5222.257059,-2971.737351,2.73219366,2.01030444,6.76051644,-0.215439995,0.761319981,-0.611519985,0,0,0.99999997,-33067284.94,-131740515.3,-57109149.93,77285.25594,-364509.7502,-147217.3614,1,1,0,-0.114000927,0.53655525,0.749111004,0.371409365,-3.04E-05,-0.001742078,-0.000290346,-8.12E-05,-0.004650125,-0.000775021,3.19E-05,0.001828022,0.00030467,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-290.4000073,95.60000239,-769.2000192,1,1,1,2,2,2,5,0,5.22E-05,1.55E-05,-2.19E-05,5.87E-05,0,109,180.9989879,7,-0.0006,-0.0002,0.0014,0.0015,2,14,3,3,3,3,5,1,2,0,3,-7.75E-06,-1.38E-05,3.60E-05,0,1,3,0,50,1,357310,9,9,9,9,9,71472,0,0,0,11.9,7.9,4.975,3.345000223,2.40000003,2.40000003,-5.314999894,3.439999931,-2.749999945,-2.594999948,-3.419999932,12.14,12.11000061,0.436000022,7.844999843,7.50499985,-7.25700029,-7.99350032,3276,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52338,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018/343-10:27:02,96,0,0,0,0,0,0,0,185,1566747708,0,150,0,0,0,0,15,0,160,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666459.1,1,3818.744049,5418.495149,-2137.491353,2.211612595,1.25564509,7.12385422,-0.129759997,0.708239982,-0.693959983,0,0,0.99999997,-33063741.8,-131741238.7,-57109463.64,77401.46893,-364488.3894,-147219.1832,1,1,0,-0.114002286,0.536561321,0.74909553,0.371431387,5.45E-05,0.003123766,0.000520628,-1.07E-05,-0.00061507,-0.000102512,-0.000102295,-0.005861072,-0.000976845,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-350.4000088,40.40000101,-772.8000193,1,1,1,2,2,2,5,0,2.25E-05,2.90E-05,2.27E-05,4.32E-05,0,109,180.9989879,7,-0.0006,0,0.0014,0.0015,5,11,1,3,3,3,5,1,2,0,3,-1.31E-05,-5.87E-06,3.30E-05,0,1,3,0,50,1,357910,12,12,12,12,12,71592,0,0,0,11.9,7.9,4.975,3.345000223,2.40000003,1.60000002,-5.624999888,3.229999935,-2.909999942,-3.00499994,-3.679999926,12.125,12.10000061,0.438000022,7.349999853,7.029999859,-8.105000324,-8.861000354,3876,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52340,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/343-10:27:02,96,0,0,0,0,0,0,0,185,1566747708,0,150,0,0,0,0,15,0,160,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666459.1,1,3818.744049,5418.495149,-2137.491353,2.211612595,1.25564509,7.12385422,-0.129759997,0.708239982,-0.693959983,0,0,0.99999997,-33063741.8,-131741238.7,-57109463.64,77401.46893,-364488.3894,-147219.1832,1,1,0,-0.114002286,0.536561321,0.74909553,0.371431387,5.45E-05,0.003123766,0.000520628,-1.07E-05,-0.00061507,-0.000102512,-0.000102295,-0.005861072,-0.000976845,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-350.4000088,40.40000101,-772.8000193,1,1,1,2,2,2,5,0,2.25E-05,2.90E-05,2.27E-05,4.32E-05,0,109,180.9989879,7,-0.0006,0,0.0014,0.0015,5,11,1,3,3,3,5,1,2,0,3,-1.31E-05,-5.87E-06,3.30E-05,0,1,3,0,50,1,357910,12,12,12,12,12,71592,0,0,0,11.9,7.9,4.975,3.345000223,2.40000003,1.60000002,-5.624999888,3.229999935,-2.909999942,-3.00499994,-3.679999926,12.125,12.10000061,0.438000022,7.349999853,7.029999859,-8.105000324,-8.861000354,3876,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52340,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018/343-10:32:02,96,0,0,0,0,0,0,0,229,2614869535,0,194,0,0,0,0,15,0,162,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,20,0,0,597666759.1,1,4269.414187,5503.166745,74.78479626,0.76609634,-0.696310955,7.49346681,0.091039998,0.525399987,-0.845959979,0,0,0.99999997,-33054883.72,-131743047,-57110247.93,77691.96952,-364434.845,-147223.6806,1,1,0,-0.113994316,0.536602778,0.749075057,0.37141523,0.00010291,0.005896309,0.000982718,4.25E-05,0.002434784,0.000405797,1.39E-05,0.000794406,0.000132401,0,0,8,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-429.2000107,-144.8000036,-647.2000162,1,1,1,2,2,2,5,0,-6.38E-05,-1.18E-05,-4.34E-06,6.50E-05,0,109,180.9989879,7,-0.0008,0.0002,0.0012,0.0015,20,2,14,3,3,3,5,1,2,0,3,-1.62E-05,1.20E-05,1.83E-05,0,1,3,0,50,1,359410,8,7,7,7,8,71892,0,0,0,11.9,7.9,4.975,3.345000223,1.60000002,0.80000001,-6.534999869,2.594999948,-3.389999932,-3.51499993,-4.50499991,12.019,12.0000006,0.836000042,10.66999979,7.934999841,-9.400000376,-10.26500041,5376,16,0,1,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,52345,33,87,89,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
