name,startByte,startBit,dtype,size,conversion,unit,description,state,min,max,endian
bct_max_rate1_dps,724,0,dn,16,0.011459155,deg/s,Commanded Rate Lim (deg/s),,,,big
bct_max_rate1_rpm,724,0,dn,16,0.001909859,RPM,Commanded Rate Lim (RPM),,,,big
bct_max_rate2,726,0,dn,16,0.0002,rad/sec,Commanded Rate Lim,,,,big
bct_max_rate2_dps,726,0,dn,16,0.011459155,deg/s,Commanded Rate Lim (deg/s),,,,big
bct_max_rate2_rpm,726,0,dn,16,0.001909859,RPM,Commanded Rate Lim (RPM),,,,big
bct_max_rate3,728,0,dn,16,0.0002,rad/sec,Commanded Rate Lim,,,,big
bct_max_rate3_dps,728,0,dn,16,0.011459155,deg/s,Commanded Rate Lim (deg/s),,,,big
bct_max_rate3_rpm,728,0,dn,16,0.001909859,RPM,Commanded Rate Lim (RPM),,,,big
bct_max_accel1,730,0,dn,16,0.0002,rad/sec/sec,Commanded Accel Lim,,,,big
bct_max_accel2,732,0,dn,16,0.0002,rad/sec/sec,Commanded Accel Lim,,,,big
bct_max_accel3,734,0,dn,16,0.0002,rad/sec/sec,Commanded Accel Lim,,,,big
bct_feedback_ctrl_torq1,736,0,sn,16,2.00E-07,Nm,Feedback Ctrl Torque,,,,big
bct_feedback_ctrl_torq2,738,0,sn,16,2.00E-07,Nm,Feedback Ctrl Torque,,,,big
bct_feedback_ctrl_torq3,740,0,sn,16,2.00E-07,Nm,Feedback Ctrl Torque,,,,big
bct_ctrl_torque1,742,0,sn,16,2.00E-07,Nm,Total Torque Cmd,,,,big
bct_ctrl_torque2,744,0,sn,16,2.00E-07,Nm,Total Torque Cmd,,,,big
bct_ctrl_torque3,746,0,sn,16,2.00E-07,Nm,Total Torque Cmd,,,,big
bct_time_into_search,748,0,dn,16,1,sec,Time Into Sun Search,,,,big
bct_wait_timer,750,0,dn,16,1,sec,Sun Search Wait Timer,,,,big
bct_sun_point_angle_error,752,0,dn,16,0.003,deg,Sun Point Angle Error,,,,big
bct_sun_point_state,754,0,dn,8,1,0/SUN_POINT 1/FINE_REF_POINT 2/SEARCH_INIT 3/SEARCHING 4/WAITING 5/CONVERGING 6/ON_SUN 7/NOT_ACTIVE,Sun Point State,0/SUN_POINT 1/FINE_REF_POINT 2/SEARCH_INIT 3/SEARCHING 4/WAITING 5/CONVERGING 6/ON_SUN 7/NOT_ACTIVE,,,big
bct_gain_index,755,0,dn,8,1,none,Att Control Gain Index Setting,,,,big
bct_momentum_too_high,756,0,dn,8,1,1/YES 0/NO,Momentum Too High for Wheels,1/YES 0/NO,,,big
bct_sun_source_preference,757,0,dn,8,1,0/MEASURED 1/MODELED,Sun source preference for sun point mode,0/MEASURED 1/MODELED,,,big
bct_allow_sun_model,758,0,dn,8,1,1/YES 0/NO,Flag to determine if sun point mode is allowed to use modeled sun vector  if available,1/YES 0/NO,,,big
bct_sun_source_used,759,0,dn,8,1,0/MEASURED 1/MODELED,Sun source used for sun point mode,0/MEASURED 1/MODELED,,,big
bct_momentum_vector_body1,760,0,sn,16,0.0002,Nms,System Momentum in Body Frame,,,,big
bct_momentum_vector_body2,762,0,sn,16,0.0002,Nms,System Momentum in Body Frame,,,,big
bct_momentum_vector_body3,764,0,sn,16,0.0002,Nms,System Momentum in Body Frame,,,,big
bct_total_momentum_mag,766,0,dn,16,0.0005,Nms,System Momentum Magnitude,,,,big
bct_wheel_momentum_body1,768,0,sn,16,0.0002,Nms,Wheel Momentum in Body,,,,big
bct_wheel_momentum_body2,770,0,sn,16,0.0002,Nms,Wheel Momentum in Body,,,,big
bct_wheel_momentum_body3,772,0,sn,16,0.0002,Nms,Wheel Momentum in Body,,,,big
bct_bus_momentum_body1,774,0,sn,16,0.0002,Nms,Body Only Momentum in Body,,,,big
bct_bus_momentum_body2,776,0,sn,16,0.0002,Nms,Body Only Momentum in Body,,,,big
bct_bus_momentum_body3,778,0,sn,16,0.0002,Nms,Body Only Momentum in Body,,,,big
bct_cmd_momentum_inertial1,780,0,sn,16,2.00E-06,Nms,Commanded Momentum in J2000 frame,,,,big
bct_cmd_momentum_inertial2,782,0,sn,16,2.00E-06,Nms,Commanded Momentum in J2000 frame,,,,big
bct_cmd_momentum_inertial3,784,0,sn,16,2.00E-06,Nms,Commanded Momentum in J2000 frame,,,,big
bct_duty_cycle1,786,0,sn,8,1,none,Torque Rod Duty Cycle,,,,big
bct_duty_cycle2,787,0,sn,8,1,none,Torque Rod Duty Cycle,,,,big
bct_duty_cycle3,788,0,sn,8,1,none,Torque Rod Duty Cycle,,,,big
bct_cycle_avg_magnet_torque1,789,0,sn,16,2.00E-08,Nm,Torque Rod Torque,,,,big
bct_cycle_avg_magnet_torque2,791,0,sn,16,2.00E-08,Nm,Torque Rod Torque,,,,big
bct_cycle_avg_magnet_torque3,793,0,sn,16,2.00E-08,Nm,Torque Rod Torque,,,,big
bct_torque_rod_mode1,795,0,dn,8,1,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,Torque Rod Ctrl Mode,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,,,big
bct_torque_rod_mode2,796,0,dn,8,1,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,Torque Rod Ctrl Mode,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,,,big
bct_torque_rod_mode3,797,0,dn,8,1,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,Torque Rod Ctrl Mode,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,,,big
bct_mag_source_setting,798,0,dn,8,1,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,Mag Field Source Setting,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,,,big
bct_mag_source_used,799,0,dn,8,1,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,Mag Field Source,0/OFF 1/ON_POS 2/ON_NEG 3/AUTO 4/MEASURED 5/MODELED 6/DELAYED_AUTO 7/NO_FIELD_VALID,,,big
bct_momentum_vector_valid,800,0,dn,8,1,1/YES 0/NO,Momentum Vector Valid,1/YES 0/NO,,,big
bct_momentum_vector_enabled,801,0,dn,8,1,1/YES 0/NO,Momentum Vector Enabled,1/YES 0/NO,,,big
bct_torque_rod_enable1,802,0,dn,8,1,0/DS 1/EN,Torque Rod Enable,0/DS 1/EN,,,big
bct_torque_rod_enable2,803,0,dn,8,1,0/DS 1/EN,Torque Rod Enable,0/DS 1/EN,,,big
bct_torque_rod_enable3,804,0,dn,8,1,0/DS 1/EN,Torque Rod Enable,0/DS 1/EN,,,big
bct_torque_rod_direction1,805,0,dn,8,1,0/POS 1/NEG,Torque Rod Direction,0/POS 1/NEG,,,big
bct_torque_rod_direction2,806,0,dn,8,1,0/POS 1/NEG,Torque Rod Direction,0/POS 1/NEG,,,big
bct_torque_rod_direction3,807,0,dn,8,1,0/POS 1/NEG,Torque Rod Direction,0/POS 1/NEG,,,big
bct_sun_vector_body1,808,0,sn,16,1.00E-04,none,Meas Sun Body Vector,,,,big
bct_sun_vector_body2,810,0,sn,16,1.00E-04,none,Meas Sun Body Vector,,,,big
bct_sun_vector_body3,812,0,sn,16,1.00E-04,none,Meas Sun Body Vector,,,,big
bct_sun_vector_status,814,0,dn,8,1,0/GOOD 1/COARSE 2/BAD,Meas Sun Body Vector Status,0/GOOD 1/COARSE 2/BAD,,,big
bct_num_diodes_used1,815,0,dn,8,1,none,Num Diodes Used All CSS Packages,,,,big
bct_num_diodes_used2,816,0,dn,8,1,none,Num Diodes Used All CSS Packages,,,,big
bct_num_diodes_used3,817,0,dn,8,1,none,Num Diodes Used All CSS Packages,,,,big
bct_raw_sun_sensor_data1,818,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data2,820,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data3,822,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data4,824,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data5,826,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data6,828,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data7,830,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data8,832,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data9,834,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data10,836,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data11,838,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_raw_sun_sensor_data12,840,0,dn,16,1,none,Raw Data All CSS Packages,,,,big
bct_css_invalid_count,842,0,dn,16,1,none,CSS Invalid Measurement Count,,,,big
bct_sun_vector_enabled,844,0,dn,8,1,1/YES 0/NO,Sun Vector Enabled,1/YES 0/NO,,,big
bct_sun_sensor_used,845,0,dn,8,1,none,Sun Sensor Package Used,,,,big
bct_css_light_found,846,0,dn,8,1,none,Bit-pack of CSS package that found light above table-controlled threshold on any diode,,,,big
bct_css_test_mode,847,0,dn,8,1,1/YES 0/NO,CSS Test Mode,1/YES 0/NO,,,big
bct_mag_vector_body1,848,0,sn,16,5.00E-09,T,Meas Mag Field Body,,,,big
bct_mag_vector_body2,850,0,sn,16,5.00E-09,T,Meas Mag Field Body,,,,big
bct_mag_vector_body3,852,0,sn,16,5.00E-09,T,Meas Mag Field Body,,,,big
bct_raw_magnetometer_data1,854,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data2,856,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data3,858,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data4,860,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data5,862,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data6,864,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data7,866,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data8,868,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data9,870,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data10,872,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data11,874,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_raw_magnetometer_data12,876,0,dn,16,1,none,Raw Mag Data All Packages,,,,big
bct_mag_invalid_count,878,0,dn,16,1,counts,Cycles with invalid Measured Mag Data,,,,big
bct_mag_vector_valid,880,0,dn,8,1,1/YES 0/NO,Meas Mag Field Valid,1/YES 0/NO,,,big
bct_mag_sensor_used,881,0,dn,8,1,none,Mag Sensor Used,,,,big
bct_mag_test_mode,882,0,dn,8,1,1/YES 0/NO,Mag Test Mode,1/YES 0/NO,,,big
bct_avg_channel_rates1,883,0,sn,16,1.00E-05,rad/sec,IMU Channel Rate,,,,big
bct_avg_channel_rates1_dps,883,0,sn,16,0.000572958,deg/s,IMU Channel Rate (deg/s),,,,big
bct_avg_channel_rates1_rpm,883,0,sn,16,9.55E-05,RPM,IMU Channel Rate (RPM),,,,big
bct_avg_channel_rates2,885,0,sn,16,1.00E-05,rad/sec,IMU Channel Rate,,,,big
bct_avg_channel_rates2_dps,885,0,sn,16,0.000572958,deg/s,IMU Channel Rate (deg/s),,,,big
bct_avg_channel_rates2_rpm,885,0,sn,16,9.55E-05,RPM,IMU Channel Rate (RPM),,,,big
bct_avg_channel_rates3,887,0,sn,16,1.00E-05,rad/sec,IMU Channel Rate,,,,big
bct_avg_channel_rates3_dps,887,0,sn,16,0.000572958,deg/s,IMU Channel Rate (deg/s),,,,big
bct_avg_channel_rates3_rpm,887,0,sn,16,9.55E-05,RPM,IMU Channel Rate (RPM),,,,big
bct_imu_avg_vector_body1,889,0,sn,16,1.00E-05,rad/sec,IMU Body Rate,,,,big
bct_imu_avg_vector_body1_dps,889,0,sn,16,0.000572958,deg/s,IMU Body Rate (deg/s),,,,big
bct_imu_avg_vector_body1_rpm,889,0,sn,16,9.55E-05,RPM,IMU Body Rate (RPM),,,,big
bct_imu_avg_vector_body2,891,0,sn,16,1.00E-05,rad/sec,IMU Body Rate,,,,big
bct_imu_avg_vector_body2_dps,891,0,sn,16,0.000572958,deg/s,IMU Body Rate (deg/s),,,,big
bct_imu_avg_vector_body2_rpm,891,0,sn,16,9.55E-05,RPM,IMU Body Rate (RPM),,,,big
bct_imu_avg_vector_body3,893,0,sn,16,1.00E-05,rad/sec,IMU Body Rate,,,,big
bct_imu_avg_vector_body3_dps,893,0,sn,16,0.000572958,deg/s,IMU Body Rate (deg/s),,,,big
bct_imu_avg_vector_body3_rpm,893,0,sn,16,9.55E-05,RPM,IMU Body Rate (RPM),,,,big
bct_avg_time_tag,895,0,dn,32,1,usec,IMU Body Rate Time Tag,,,,big
bct_raw_first_packet_rates1,899,0,sn,16,1,none,IMU Raw First Pkt Rate,,,,big
bct_raw_first_packet_rates2,901,0,sn,16,1,none,IMU Raw First Pkt Rate,,,,big
bct_raw_first_packet_rates3,903,0,sn,16,1,none,IMU Raw First Pkt Rate,,,,big
bct_imu_invalid_count,905,0,dn,16,1,none,IMU Invalid Count,,,,big
bct_new_packet_count,907,0,dn,8,1,none,IMU Packet Count,,,,big
bct_first_packet_id,908,0,dn,8,1,none,IMU First Packet ID,,,,big
bct_imu_vector_valid,909,0,dn,8,1,1/YES 0/NO,IMU Rate Valid,1/YES 0/NO,,,big
bct_imu_vector_enabled,910,0,dn,8,1,1/YES 0/NO,IMU Rate Enabled,1/YES 0/NO,,,big
bct_imu_test_mode,911,0,dn,8,1,1/YES 0/NO,IMU Test Mode,1/YES 0/NO,,,big
bct_counts_per_sec,912,0,dn,32,1,count/sec,Counts Per Second,count/sec,,,big
bct_gps_pps_time_usec,916,0,dn,32,1,usec,GPS PPS Time Usec,,,,big
bct_hr_run_count,920,0,dn,32,1,none,High Rate Run Count,,,,big
bct_hr_time_usec,924,0,dn,32,1,usec,High Rate Time Usec,,,,big
bct_hr_cycle_num,928,0,dn,32,1,none,High Rate Cycle Num,,,,big
bct_vhr_cycle_num,932,0,dn,32,1,none,Very High Rate Cycle Num,,,,big
bct_hr_exec_time_ms1,936,0,dn,8,1,msec,High Rate Duration,,,,big
bct_hr_exec_time_ms2,937,0,dn,8,1,msec,High Rate Duration,,,,big
bct_hr_exec_time_ms3,938,0,dn,8,1,msec,High Rate Duration,,,,big
bct_hr_exec_time_ms4,939,0,dn,8,1,msec,High Rate Duration,,,,big
bct_hr_exec_time_ms5,940,0,dn,8,1,msec,High Rate Duration,,,,big
bct_clock_sync_enable,941,0,dn,8,1,0/DS 1/EN 2/SLOPE_ONLY,Clock Sync Enable,0/DS 1/EN 2/SLOPE_ONLY,,,big
bct_payload_sec_since_last_tlm,942,0,dn,32,1,sec,Seconds since last TLM received (by SW),,,,big
bct_payload_tlm_rx_count,946,0,dn,16,1,none,Payload Tlm Receive Counter (by SW),,,,big
bct_payload_tlm_ack_count,948,0,dn,16,1,none,Payload Tlm ACK Counter,,,,big
bct_payload_tlm_nak_count,950,0,dn,16,1,none,Payload Tlm NAK Counter,,,,big
bct_payload_tlm_timeout_count,952,0,dn,16,1,none,Payload Tlm Timeout Counter,,,,big
bct_tlm_table_used,954,0,dn,8,1,none,Tlm Map ID,,,,big
bct_file_pointer,955,0,dn,32,1,words,Tlm File Pointer,,,,big
bct_buffer_index,959,0,dn,8,1,none,Tlm File Buffer Index,,,,big
bct_streaming,960,0,dn,8,1,1/YES 0/NO,Tlm Streaming,1/YES 0/NO,,,big
bct_voltage_12p0,961,0,dn,8,0.1,V,Voltage_12p0,,,,big
bct_voltage_8p0,962,0,dn,8,0.1,V,Voltage_8p0,,,,big
bct_voltage_5p0,963,0,dn,8,0.025,V,Voltage_5p0,,,,big
bct_voltage_3p3,964,0,dn,8,0.015000001,V,Voltage_3p3,,,,big
bct_det_temp,965,0,sn,8,0.80000001,degC,Tracker Detector temperature,,,,big
bct_det2_temp,966,0,sn,8,0.80000001,degC,Tracker 2 Detector temperature,,,,big
bct_box1_temp,967,0,sn,16,0.005,degC,Box 1 Temp,,,,big
bct_imu_temp,969,0,sn,16,0.005,decC,Imu Temp,,,,big
bct_motor1_temp,971,0,sn,16,0.005,degC,Wheel 1 Temp,,,,big
bct_motor2_temp,973,0,sn,16,0.005,degC,Wheel 2 Temp,,,,big
bct_motor3_temp,975,0,sn,16,0.005,degC,Wheel 3 Temp,,,,big
bct_bus_voltage,977,0,sn,16,0.001,V,Bus Voltage,,,,big
bct_battery_voltage,979,0,dn,16,0.002,V,Battery Voltage,,,,big
bct_battery_current,981,0,sn,16,0.002,A,Battery Current,,,,big
bct_battery1_temp,983,0,sn,16,0.005,degC,Battery 1 Temp,,,,big
bct_battery2_temp,985,0,sn,16,0.005,degC,Battery 2 Temp,,,,big
bct_user_analog1,987,0,sn,32,0.0005,none,User Analogs,,,,big
bct_user_analog2,991,0,sn,32,0.0005,none,User Analogs,,,,big
bct_length32,995,0,dn,32,1,words,Length,,,,big
bct_offset32,999,0,dn,32,1,words,Offset,,,,big
bct_checksum,1003,0,dn,16,1,none,Checksum,,,,big
bct_table_upload_status,1005,0,dn,8,1,0/NEW_DATA_IN 1/COMMITTING 2/COMMITTED 3/EXTRACTING 4/EXTRACTED 5/CALCULATING_CRC 6/CRC_READY 7/INVALID_TABLE 8/IDLE 9/FLASH_BURN_COPY 10/FLASH_BURN_DIRECT 11/FLASH_EXTRACT 12/FLASH_BURN_DONE 13/FLASH_EXTRACT_DONE,Table Upload Status,0/NEW_DATA_IN 1/COMMITTING 2/COMMITTED 3/EXTRACTING 4/EXTRACTED 5/CALCULATING_CRC 6/CRC_READY 7/INVALID_TABLE 8/IDLE 9/FLASH_BURN_COPY 10/FLASH_BURN_DIRECT 11/FLASH_EXTRACT 12/FLASH_BURN_DONE 13/FLASH_EXTRACT_DONE,,,big
bct_which_table,1006,0,dn,8,1,none,Which Table,,,,big
bct_image,1007,0,dn,8,1,none,Flash Image,,,,big
bct_flash_burn_armed,1008,0,dn,8,1,1/YES 0/NO,Flash Burn Armed,1/YES 0/NO,,,big
bct_attitude_st1,1009,0,sn,32,4.88E-10,none,Tracker Attitude,,,,big
bct_attitude_st2,1013,0,sn,32,4.88E-10,none,Tracker Attitude,,,,big
bct_attitude_st3,1017,0,sn,32,4.88E-10,none,Tracker Attitude,,,,big
bct_attitude_st4,1021,0,sn,32,4.88E-10,none,Tracker Attitude,,,,big
bct_rate_est1,1025,0,sn,16,2.50E-06,rad/sec,Tracker Rate,,,,big
bct_rate_est1_dps,1025,0,sn,16,0.000143239,deg/s,Tracker Rate (deg/s),,,,big
bct_rate_est1_rpm,1025,0,sn,16,2.39E-05,RPM,Tracker Rate (RPM),,,,big
bct_rate_est2,1027,0,sn,16,2.50E-06,rad/sec,Tracker Rate,,,,big
bct_rate_est2_dps,1027,0,sn,16,0.000143239,deg/s,Tracker Rate (deg/s),,,,big
bct_rate_est2_rpm,1027,0,sn,16,2.39E-05,RPM,Tracker Rate (RPM),,,,big
bct_rate_est3,1029,0,sn,16,2.50E-06,rad/sec,Tracker Rate,,,,big
bct_rate_est3_dps,1029,0,sn,16,0.000143239,deg/s,Tracker Rate (deg/s),,,,big
bct_rate_est3_rpm,1029,0,sn,16,2.39E-05,RPM,Tracker Rate (RPM),,,,big
bct_right_asc,1031,0,dn,16,0.0055,deg,Tracker Right Ascension,,,,big
bct_declination,1033,0,sn,16,0.0055,deg,Tracker Declination,,,,big
bct_roll,1035,0,sn,16,0.0055,deg,Tracker Roll,,,,big
bct_att_covariance1,1037,0,sn,32,1.47E-14,none,Attitude Covariance,,,,big
bct_att_covariance2,1041,0,sn,32,1.47E-14,none,Attitude Covariance,,,,big
bct_att_covariance3,1045,0,sn,32,1.47E-14,none,Attitude Covariance,,,,big
bct_att_covariance4,1049,0,sn,32,1.47E-14,none,Attitude Covariance,,,,big
bct_att_covariance5,1053,0,sn,32,1.47E-14,none,Attitude Covariance,,,,big
bct_att_covariance6,1057,0,sn,32,1.47E-14,none,Attitude Covariance,,,,big
bct_maximum_residual,1061,0,dn,8,1,arcsec,Maximum Residual,,,,big
bct_maximum_residual_init,1062,0,dn,8,1,arcsec,Max Residual 1st pass,,,,big
bct_analog_gain_eu,1063,0,dn,8,0.5,none,Analog Gain,,,,big
bct_mag_bright,1064,0,dn,8,0.039999999,none,Bright Magnitude Limit,,,,big
bct_mag_dim,1065,0,dn,8,0.039999999,none,Dim Magnitude Limit,,,,big
bct_peak_noise_all_trk_blks,1066,0,dn,8,4,counts,Peak 3-Sigma Noise,,,,big
bct_peak_bckgnd_all_trk_blks,1067,0,dn,8,4,counts,Peak Mean Background,,,,big
bct_median_noise_all_trk_blks,1068,0,dn,8,4,counts,Median 3-Sigma noise,,,,big
bct_median_bckgnd_all_trk_blks,1069,0,dn,8,4,counts,Median Mean Bkgd,,,,big
bct_fov_rate_x,1070,0,sn,16,5.00E-06,rad/sec,FOV Rate X,,,,big
bct_fov_rate_x_dps,1070,0,sn,16,0.000286479,deg/s,FOV Rate X (deg/s),,,,big
bct_fov_rate_x_rpm,1070,0,sn,16,4.77E-05,RPM,FOV Rate X (RPM),,,,big
bct_fov_rate_y,1072,0,sn,16,5.00E-06,rad/sec,FOV Rate Y,,,,big
bct_fov_rate_y_dps,1072,0,sn,16,0.000286479,deg/s,FOV Rate Y (deg/s),,,,big
bct_fov_rate_y_rpm,1072,0,sn,16,4.77E-05,RPM,FOV Rate Y (RPM),,,,big
bct_operating_mode,1074,0,dn,8,1,0/IDLE 1/INITIALIZE 2/STARID 3/TRACK 4/PHOTO 5/CAL,Tracker Operating Mode,0/IDLE 1/INITIALIZE 2/STARID 3/TRACK 4/PHOTO 5/CAL,,,big
bct_star_id_step,1075,0,dn,8,1,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_FOUND_4 8/OK_FOUND_3 9/TIME_OUT 10/SPARE 11/NO_MATCH,Star ID Step,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_FOUND_4 8/OK_FOUND_3 9/TIME_OUT 10/SPARE 11/NO_MATCH,,,big
bct_id_status,1076,0,dn,8,1,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_FOUND_4 8/OK_FOUND_3 9/TIME_OUT 10/SPARE 11/NO_MATCH,Star ID Status,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_FOUND_4 8/OK_FOUND_3 9/TIME_OUT 10/SPARE 11/NO_MATCH,,,big
bct_id_status_save,1077,0,dn,8,1,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_FOUND_4 8/OK_FOUND_3 9/TIME_OUT 10/SPARE 11/NO_MATCH,Star ID Status Saved,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_FOUND_4 8/OK_FOUND_3 9/TIME_OUT 10/SPARE 11/NO_MATCH,,,big
bct_att_status,1078,0,dn,8,1,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,Tracker Attitude Status,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,,,big
